7.3079,8.4628,8.3342,8.3342,8.3342,7.9551,8.0131,7.9551,7.5571,7.8575,7.8967,7.7786,7.475,7.7984,7.5571,7.7188,7.4128,7.5571,7.3079,7.8575,7.7984,7.8967,8.9071,9.0447,8.959,8.959,8.6967,8.3527,6.9618,6.6673,8.9071,10.483,10.687,11.786,11.786,11.168,11.4,11.126,10.615,10.571,11.029,10.139,9.5591,9.8454,9.4617,9.429,10.139,10.483,11.07,11.181,11.454,11.25,10.944,11.07,10.944,10.944,11.454,11.112,10.063,9.2472,13.438,16.227,17.393,17.367,17.684,17.858,17.788,17.367,17.116,16.705,16.935,15.597,15.367,16.199,15.367,15.725,16.816,17.358,17.814,18.072,19.454,18.858,18.891,19.255,18.411,18.03,17.402,17.044,15.793,13.935
7.3064,7.2215,8.6772,8.4062,8.9571,8.4611,8.4611,8.2018,7.5556,7.4528,7.0266,7.4528,7.7372,7.4528,7.4735,7.2215,7.0703,7.2428,7.4735,7.2428,7.5556,8.3325,8.6415,8.9571,8.9571,8.6949,8.9053,8.0115,7.2428,5.7192,8.888,10.481,11.718,11.679,11.452,11.452,11.718,11.068,10.685,10.378,10.437,9.8434,9.7172,9.5894,10.014,9.7013,9.937,10.213,10.728,10.942,11.452,11.452,11.679,11.966,10.437,10.786,11.81,10.137,10.213,8.9571,14.613,16.338,17.914,17.854,19.347,17.785,17.39,17.654,16.516,16.646,15.994,16.148,17.229,15.682,15.324,16.119,16.109,16.702,17.301,18.365,20.036,18.92,19.347,19.179,18.196,17.949,18.323,16.516,15.8,13.016
7.2234,8.0137,8.6973,9.0453,8.6795,8.3347,8.6439,8.3347,7.1158,7.4133,7.5576,7.4133,7.9557,7.2234,7.2234,6.6909,7.3084,7.2448,7.5576,7.2234,7.7393,8.2603,8.4816,8.9768,8.7856,8.7856,8.9077,7.7193,7.2448,5.7208,9.0453,11.029,11.602,11.774,11.721,11.333,11.251,11.333,10.484,10.017,10.44,10.945,10.38,9.5597,9.164,9.704,9.7199,10.14,11.029,10.572,11.401,11.113,11.455,11.787,10.674,11.127,11.813,10.789,10.215,8.9596,14.425,16.521,17.789,18.277,18.404,17.996,17.789,17.368,16.228,16.037,16.027,16.716,16.418,15.479,14.458,15.449,15.911,17.162,18.277,17.954,19.708,18.395,18.9,19.408,18.277,17.439,17.996,16.899,15.911,13.019
7.248,7.8616,8.4672,8.2077,8.4123,7.8616,8.357,7.9008,7.8024,7.4788,7.3117,7.4788,7.2267,7.4788,7.2267,7.4582,7.2267,7.2267,6.9654,7.4166,7.7228,7.7428,8.4672,8.4672,8.5036,9.0494,9.0494,8.094,7.119,5.5867,9.2018,10.068,11.256,11.46,11.607,11.567,11.242,10.678,11.173,10.62,10.62,10.34,9.5963,10.022,9.1174,10.022,9.8348,10.022,10.678,10.62,11.46,11.132,11.406,11.687,11.006,11.132,11.727,11.187,10.068,9.2018,14.063,16.359,17.579,17.447,18.479,18.15,17.797,17.693,16.714,16.528,16.159,16.121,16.686,15.335,15.919,15.821,16.425,16.349,17.17,18.479,18.404,18.909,19.52,18.412,17.797,17.456,17.797,16.686,15.173,12.966
6.8759,8.0938,8.6832,8.4121,8.3383,7.9591,8.0171,7.9591,8.0171,7.8022,7.0753,7.3115,8.0171,6.8759,7.3115,7.0753,6.6937,6.6937,6.7626,7.7226,8.2638,7.9591,8.2638,8.701,8.6297,8.6832,8.5034,7.9591,7.1188,5.9871,8.9634,10.693,11.446,11.792,11.006,11.132,11.006,11.118,11.034,10.62,10.34,10.385,9.944,9.944,8.9634,9.724,9.499,9.8503,11.256,10.793,11.567,11.726,11.818,11.118,11.006,11.132,11.896,11.076,10.547,9.0492,14.464,16.97,17.927,18.378,18.478,17.866,17.797,17.313,17.366,16.686,16.121,16.76,16.5,15.918,15.173,15.742,16.13,16.235,17.927,17.927,18.637,18.209,19.014,18.974,17.125,17.455,17.268,16.159,14.968,12.977
7.2511,8.3605,8.489,8.7049,8.4158,8.2675,7.8057,7.8649,7.8057,7.482,7.3148,7.122,7.3148,7.5643,7.2511,6.7657,7.5643,6.7657,7.122,6.6967,7.8649,7.8057,8.6871,9.0532,8.7049,8.7049,8.9155,8.0207,7.122,6.2178,8.9846,10.697,11.039,11.612,11.261,11.732,11.465,11.261,11.465,10.969,10.926,10.209,10.026,10.224,9.4379,9.6004,10.026,9.7125,10.697,11.081,11.192,11.081,10.697,11.612,11.261,11.343,11.411,11.247,10.224,8.9674,14.438,17.132,17.735,18.115,18.293,18.047,17.383,17.374,17.276,17.024,15.611,15.906,16.366,15.462,15.271,15.818,16.356,16.281,17.024,17.831,18.587,18.653,18.047,17.805,17.665,16.942,17.014,15.75,14.84,12.608
6.9691,8.2121,8.4167,7.8657,8.4167,8.0215,7.8657,7.565,6.6974,7.0792,6.7664,6.7892,7.0353,7.2305,7.0792,7.3156,6.7892,6.8797,7.4621,6.7205,7.9634,8.0215,8.5081,9.2569,8.2684,8.7942,9.1222,7.8657,7.2305,5.6721,9.0541,10.927,11.614,11.574,12.249,11.799,11.693,11.04,10.626,10.97,10.553,10.225,10.45,9.6013,9.7294,9.7135,9.8557,9.9027,10.582,11.412,11.733,11.466,11.89,11.262,11.466,11.262,11.799,11.412,10.256,9.1222,14.945,16.732,18.647,18.589,17.798,18.108,17.251,16.952,16.723,16.13,15.731,16.358,15.383,15.702,14.557,15.613,16.043,16.197,17.676,17.971,17.772,17.676,18.489,18.91,17.062,17.456,17.412,15.927,14.945,12.312
6.7216,7.5663,8.4182,8.4914,7.9648,8.0997,7.7282,7.4218,7.2531,7.4218,7.4634,7.2317,6.9703,7.2317,7.788,6.6986,7.2531,7.124,6.8809,6.7904,7.4218,7.7282,8.6359,8.7957,8.9006,8.4914,8.2698,7.8079,6.9703,6.1444,9.5707,10.452,11.695,11.576,12.55,11.695,11.788,11.468,10.958,11.455,10.555,10.7,10.257,9.5707,9.8574,9.2082,9.7151,9.8574,10.496,11.346,12.034,11.346,11.576,11.468,11.264,11.616,11.983,11.126,10.584,8.7957,15.03,16.218,17.879,18.163,18.492,18.298,17.415,16.891,16.698,17.137,16.171,15.305,16.427,15.426,15.03,15.386,15.665,16.046,16.474,17.914,19.117,17.81,18.433,17.379,17.81,17.028,16.596,15.194,14.686,12.439
6.7911,7.4642,7.8087,8.3452,7.7491,7.4226,8.0238,7.8087,7.0812,6.6993,6.6993,6.6993,7.1247,6.6993,7.2325,6.971,6.5119,6.5119,7.0373,6.7224,7.7491,8.1006,8.4923,8.9709,8.2707,8.2707,8.5105,8.0238,6.971,5.728,9.4416,10.931,11.347,12.202,11.893,11.697,11.469,11.265,10.973,11.469,10.702,10.802,10.802,9.8585,9.5232,10.259,9.4743,10.228,11.141,11.415,11.736,11.127,11.347,11.265,11.085,11.469,11.265,11.127,10.453,8.919,14.688,16.597,18.224,18.527,17.812,17.593,18.427,17.021,16.597,16.22,16.134,16.144,14.97,15.588,14.98,15.196,15.706,16.22,17.681,17.256,18.661,18.113,18.25,18.393,16.957,17.021,16.948,16.363,15.114,12.353
6.7043,7.4282,7.7548,8.3515,7.7947,7.9131,7.2593,6.7043,6.7043,7.0865,6.6812,7.1301,6.7733,6.7962,6.4929,6.7733,6.7962,6.7043,6.7043,7.2593,7.4905,7.8146,7.8738,7.8738,8.4986,8.4804,8.5169,7.1301,6.7274,6.0223,9.2664,10.579,10.981,11.954,11.902,11.478,11.26,11.478,11.191,11.478,10.71,10.356,10.401,9.465,9.8502,9.5303,9.9129,10.266,10.71,11.274,11.705,11.274,11.478,10.753,11.205,11.626,11.135,11.135,9.7394,8.9256,14.444,17.26,17.955,18.93,17.34,17.721,17.816,16.97,16.185,16.554,16.146,15.748,15.043,15.924,15.197,15.399,15.599,16.786,16.703,17.403,17.825,17.955,17.929,17.483,16.997,17.079,17.079,15.48,14.519,12.986
