12.773,14.745,15.421,16.655,17.012,17.558,17.464,17.291,16.914,17.317,15.966,16.171,15.586,15.431,14.796,14.947,15.343,14.745,15.691,14.374,15.186,15.682,15.421,15.343,15.343,15.499,14.694,13.734,11.758,9.3738,15.147,17.056,18.409,18.368,18.603,18.474,17.187,16.799,16.682,16.985,15.767,15.682,15.586,14.458,14.333,13.143,13.559,13.189,13.603,14.826,15.508,14.796,15.566,14.796,16.655,17.291,18.409,18.08,16.574,14.374,17.152,19.446,20.505,22.041,21.912,20.701,20.461,18.627,17.88,17.317,14.947,15.255,13.962,13.525,14.238,14.735,15.421,16.337,16.574,18.603,19.175,19.073,20.527,20.38,19.851,19.546,18.978,18.474,16.799,14.612
13.021,13.816,15.263,16.585,17.436,16.656,17.436,17.453,16.691,16.444,15.482,15.716,15.679,14.608,14.099,15.177,15.292,14.223,15.302,14.558,15.744,15.148,15.225,15.716,15.763,15.032,15.08,13.353,10.948,9.1912,14.558,17.31,18.83,18.923,18.351,17.842,17.652,16.444,16.699,15.975,15.604,15.368,14.638,14.274,13.517,13.56,13.353,13.56,14.315,13.763,14.315,14.757,14.993,16.129,15.791,16.899,17.85,17.834,17.182,14.688,16.891,20.517,20.87,20.87,21.258,21.058,19.531,18.493,18.239,15.482,14.993,13.784,14.192,14.558,13.56,13.646,14.366,14.876,17.85,18.382,18.83,19.115,19.199,20.063,19.828,19.161,19.381,18.134,16.444,14.708
10.639,12.602,14.002,13.861,14.965,15.439,15.43,15.439,15.075,14.753,14.702,13.698,13.829,13.196,12.989,13.477,13.861,13.533,13.252,13.566,13.698,13.196,13.796,14.466,13.796,13.173,13.332,12.017,10.639,8.5764,12.838,15.594,16.115,16.438,17.205,16.346,15.43,15.234,15.155,14.466,14.466,13.861,13.264,12.65,12.519,12.313,12.104,12.067,12.362,12.519,12.989,13.024,13.61,14.257,14.382,15.352,16.7,16.226,14.965,13.252,15.155,17.474,19.418,18.893,19.169,19.372,17.89,17.065,16.115,14.753,12.744,12.744,13.252,12.398,12.507,12.166,13.566,13.742,14.753,15.975,17.413,17.196,17.327,17.89,17.161,17.413,17.153,15.814,15.115,13.533
10.813,12.454,14.178,13.988,14.756,15.62,15.105,14.705,15.379,15.174,14.178,13.956,12.854,13.22,13.511,13.488,13.653,12.947,13.299,13.198,13.488,13.697,13.198,13.686,13.511,13.153,13.209,11.978,10.491,8.3184,12.947,15.648,16.384,16.384,17.105,16.637,15.418,14.917,14.917,15.389,13.653,13.488,13.288,12.454,12.785,12.273,12.212,11.259,12.796,13.107,13.522,13.153,12.889,13.288,14.542,14.836,15.466,15.639,14.511,12.321,14.756,18.358,18.641,19.115,18.934,19.177,17.856,17.097,16.238,15.213,13.697,12.981,13.027,10.936,11.978,13.209,13.511,13.988,14.836,16.238,17.51,17.831,17.612,17.485,17.781,17.831,16.859,16.293,15.066,13.511
12.005,14.47,15.313,15.797,16.635,17.021,17.559,17.056,16.626,16.429,15.992,15.447,15.303,15.109,14.582,15.467,15.342,14.439,14.843,14.633,15.138,14.582,15.303,15.872,15.226,14.171,14.347,13.683,11.464,9.2544,14.501,17.021,18.065,18.453,19.481,18.268,17.693,16.635,16.384,16.635,15.909,14.683,14.833,14.024,13.716,13.222,13.586,13.088,13.834,14.683,15.371,14.683,15.031,15.216,16.528,16.528,17.5,17.801,16.882,14.47,17.296,19.113,20.906,21.574,21.312,21.656,20.048,18.549,16.925,17.39,15.031,14.763,14.024,13.065,13.144,14.265,14.683,16.139,16.855,18.461,19.144,19.144,19.93,19.952,19.982,19.511,19.632,17.525,16.348,14.922
11.547,14.07,15.095,15.991,16.695,16.643,16.548,16.09,16.755,16.338,16.09,15.656,15.35,14.433,14.562,14.826,14.483,15.18,14.101,14.273,14.826,15.133,15.133,14.719,14.787,14.826,14.433,12.909,11.051,8.9214,14.513,16.951,18.296,18.233,18.952,17.979,17.161,16.832,16.09,16.695,15.582,15.331,15.095,13.729,13.781,13.239,13.401,13.239,13.261,14.433,15.35,14.582,15.246,15.18,16.09,16.951,17.526,17.228,16.364,14.483,17.035,20.376,20.412,20.933,21.977,20.705,19.49,18.233,16.677,17.161,15.18,14.029,14.582,14.029,14.433,14.243,14.631,15.937,16.652,17.979,18.669,18.769,19.768,19.891,19.512,19.629,18.792,17.287,15.91,14.383
12.043,14.219,14.935,15.849,16.38,17.006,16.903,16.521,16.705,16.903,15.328,15.904,16.354,14.502,14.552,15.767,14.651,14.7,14.651,14.7,14.789,15.022,14.7,14.818,14.651,14.651,14.631,13.302,10.69,9.7093,14.631,16.903,18,18.438,18.104,18.104,17.716,16.86,16.521,15.904,15.684,15.176,14.31,14.452,13.71,13.475,13.378,13.104,14.341,13.982,14.229,14.502,14.452,15.84,15.656,17.006,17.903,17.243,16.722,14.651,17.343,20.188,21.684,21.34,21.784,21.197,20.473,18.942,17.927,16.202,14.341,14.651,14.31,14.31,14.044,14.137,14.631,15.535,17.116,18.383,19.125,19.102,19.419,19.426,19.456,17.927,18.319,17.976,16.486,14.26
12.395,13.837,15.565,16.352,17.529,17.529,17.83,17.529,16.929,16.99,16.638,15.912,15.384,15.161,14.766,15.451,15.258,14.995,14.676,14.626,15.307,13.922,15.374,15.393,15.219,15.112,14.268,13.447,11.153,9.4927,15.229,17.059,18.003,18.608,18.837,17.97,17.334,16.885,16.929,16.343,15.875,14.925,14.636,14.786,14.143,13.858,13.225,13.37,14.132,14.268,14.636,14.299,15.034,15.763,16.161,17.47,18.393,18.069,16.63,14.786,16.885,20.141,21.878,22.654,21.31,21.537,20.177,18.513,17.529,16.911,15.772,15.034,13.325,14.636,13.858,14.766,14.925,16.505,17.059,17.504,18.743,18.985,19.598,20.698,19.21,18.743,19.024,17.937,16.433,14.836
11.95,13.306,14.716,16.238,15.31,15.771,15.396,15.31,14.854,14.716,14.23,14.556,14.646,13.524,13.792,13.685,13.084,13.524,13.792,13.685,13.792,13.866,14.065,14.515,14.323,14.158,14.044,12.336,10.738,9.2597,14.374,16.55,16.9,17.621,17.462,17.107,15.919,15.377,14.646,14.716,13.567,14.199,14.23,12.454,12.454,12.011,12.264,11.901,13.028,13.621,14.282,13.696,14.106,14.323,15.04,15.697,16.986,16.084,15.386,12.858,16.488,18.995,20.081,20.881,20.327,19.949,18.504,17.86,15.688,15.697,13.771,13.535,14.616,12.205,13.162,13.437,13.524,13.792,15.697,17.217,17.86,17.251,18.964,18.176,17.843,17.982,18.007,16.805,15.91,14.106
11.342,12.984,13.852,14.535,15.026,15.492,15.502,14.813,15.286,14.813,14.272,13.918,13.588,14.026,13.249,13.754,13.487,13.588,14.283,13.295,13.798,13.798,13.295,13.588,13.397,13.588,13.215,11.902,9.8414,8.3977,13.215,15.638,16.039,16.55,17.275,15.992,16.068,15.561,15.296,14.813,14.058,13.397,13.227,12.078,12.302,12.302,12.066,12.015,12.545,13.765,13.665,13.306,13.306,13.754,14.762,15.345,16.068,15.404,14.813,13.215,15.026,18.23,19.536,19.721,20.289,19.161,18.778,17.187,15.443,16.18,14.026,13.295,13.295,12.761,12.832,13.397,13.397,14.346,16.105,16.84,17.09,17.545,17.613,17.545,18.288,16.948,17.081,16.039,14.649,13.042
