8.7119,10.598,11.02,10.978,11.505,11.792,12.172,11.688,11.623,11.714,11.688,11.02,11.143,10.249,9.6226,9.8564,10.16,9.6384,9.7636,9.6384,9.6226,9.8101,10.055,9.3506,9.5115,8.191,8.2648,6.1602,4.9282,3.8961,7.7922,9.0871,9.7636,9.3506,8.9695,8.6243,7.6744,6.6576,6.9695,5.6728,5.7525,5.5099,4.4422,4.6753,3.9732,4.4422,5.0799,5.0799,6.1602,5.9343,6.6576,7.1629,8.191,9.1205,9.8564,10.293,11.688,12.034,11.359,10.454,13.786,16.821,18.341,18.742,18.806,18.316,17.947,16.539,16.317,15.309,15.369,13.906,13.939,14.64,14.048,14.421,15.438,16.214,16.974,16.857,17.743,18.935,18.514,19.292,18.717,19.48,19.222,18.249,17.09,15.788
9.1728,10.53,11.16,11.023,11.626,12.1,11.872,11.508,11.923,11.626,10.912,11.037,10.587,9.5142,10.87,10.828,10.252,10.057,9.8128,9.3856,10.133,9.5142,9.9358,9.6253,9.6253,8.1933,7.6765,6.1619,5.5114,4.4091,7.4963,8.6267,9.434,9.123,8.8869,8.8355,7.7943,7.186,6.6366,6.0876,5.5114,5.5114,5.0813,4.4434,4.0124,4.7411,4.4434,5.0813,5.6206,6.4274,6.7049,7.4963,7.7943,8.9719,9.9358,10.701,11.092,11.574,10.856,10.057,13.41,16.58,17.995,18.321,19.251,18.321,18.321,17.297,16.907,15.53,14.33,13.612,14.467,14.789,14.425,14.551,14.922,15.244,16.543,17.542,18.188,18.519,18.486,18.98,18.527,19.251,18.706,18.179,17.112,15.686
8.949,10.43,10.574,11.28,11.597,11.597,12.006,11.557,11.557,11.649,11.063,10.953,10.329,9.9104,9.9561,10.107,9.3616,9.7257,9.8952,9.3293,9.8952,9.7257,9.9561,9.6164,9.3938,8.5341,8.1724,6.7998,5.0683,4.0021,7.3754,9.0163,8.4093,9.6007,9.6164,8.4093,7.8132,7.1676,7.04,6.1462,5.1862,5.2152,4.6969,4.4321,4.5332,4.6969,4.4321,4.978,5.8437,6.6878,7.04,7.871,7.9283,8.949,9.9104,10.503,11.765,11.333,11.008,10.092,14.293,16.638,17.839,17.949,18.98,19.051,17.626,17.262,16.719,16.4,14.883,14.388,14.934,14.08,13.743,15.005,14.638,15.481,15.942,17.6,19.051,18.274,18.723,18.545,19.059,18.43,18.788,18.471,16.638,15.626
9.3628,10.594,11.015,11.618,11.825,11.341,12.029,12.559,11.566,11.709,10.522,11.152,10.821,10.11,10.522,9.3789,9.9288,9.3789,9.9288,10.155,9.9745,9.9288,9.7593,9.9288,9.033,8.3344,7.6711,6.2795,5.6166,4.6733,7.6711,8.9656,9.4755,9.8521,8.2796,8.2613,7.7302,7.1809,6.8124,5.9573,5.75,5.6703,4.9873,4.6733,4.9261,4.0095,4.7377,4.9568,6.231,6.0832,6.6319,7.1809,8.1875,9.3789,9.4755,10.45,11.354,12.079,11.152,9.8058,14.54,17.633,18.308,19.237,18.308,18.701,18.241,16.568,16.723,15.519,14.829,14.551,14.457,14.54,13.68,14.33,15.193,15.981,17.564,17.215,18.066,18.579,18.726,19.743,18.166,18.839,18.798,18.514,17.572,16.01
9.1132,10.69,11.025,11.336,11.859,12.554,11.91,11.679,11.705,11.134,10.576,10.518,10.152,9.9708,9.0799,9.9251,9.6149,9.9251,10.152,9.3755,10.152,9.1629,10.152,10.122,9.3593,8.4218,7.8248,6.444,5.0758,3.6932,7.7859,8.7049,9.6149,9.4239,8.9623,8.3313,7.9401,7.3452,6.7203,6.081,5.8524,5.5329,5.1939,4.7039,3.8538,4.9242,4.7039,5.0758,5.5055,6.081,6.2772,7.1571,8.2582,8.8773,9.3755,10.518,11.614,11.336,11.575,9.6307,14.451,17.497,18.984,19.949,18.848,19.087,17.933,16.996,16.562,16.004,15.148,14.824,15.118,14.875,14.112,15.148,14.773,16.424,17.41,17.497,18.507,18.832,19.261,19.511,18.96,17.975,19.766,18.301,16.844,14.814
9.373,10.587,11.008,11.022,11.334,11.572,12.021,11.453,11.572,12.071,11.022,11.008,9.9682,10.238,10.149,10.104,9.4214,9.7997,9.9225,10.149,9.9225,9.7997,9.4214,10.104,9.3569,9.373,7.938,6.8965,4.9841,4.4375,7.6662,9.4214,9.1605,9.6124,9.373,8.9599,7.7839,7.4863,6.8081,6.7185,5.613,5.1925,4.9536,4.6703,4.923,4.4375,5.0745,4.9841,5.504,6.6959,7.4863,7.3433,7.938,8.3291,9.373,10.515,11.818,11.779,11.131,9.7376,14.531,16.848,17.767,18.155,19.46,19.46,17.75,17.784,16.884,16.767,15.144,15.263,14.82,14.108,14.033,14.902,15.568,16,16.776,18.197,19.074,18.843,18.827,18.155,19.452,19.201,19.39,18.395,17.492,14.656
9.1564,10.582,11.017,11.342,12.016,11.851,11.851,12.178,11.605,11.488,10.851,10.962,10.582,9.918,9.918,9.7332,9.918,9.3364,9.4171,9.3688,9.9637,9.7332,9.918,10.144,9.608,8.888,8.2523,6.6247,5.6642,4.4012,7.3399,9.3364,9.7487,9.2222,9.3688,8.8196,8.1786,7.7021,7.0023,6.6929,5.9508,5.6105,5.2192,4.4355,4.7005,4.9207,4.7326,4.9818,5.8482,6.1509,6.8934,6.9589,7.877,8.888,9.608,10.278,11.696,11.761,11.658,9.608,14.966,17.064,18.494,18.616,19.255,18.738,17.912,17.716,16.831,16.505,15.561,14.441,14.864,14.864,14.813,15.016,15.638,15.992,16.357,18.188,19.097,19.263,19.466,19.263,19.097,18.906,19.451,17.716,17.742,15.256
8.564,10.284,11.228,11.678,11.884,12.31,12.074,12.023,12.223,11.678,10.927,11.01,10.9,10.46,10.844,10.121,9.8479,9.2283,9.63,9.7551,9.9245,10.046,9.7396,9.9702,9.1624,8.8768,7.1778,6.42,5.1935,4.1926,7.9396,9.1624,9.4233,9.6143,9.1624,8.8082,8.184,7.2409,6.6291,6.6291,5.852,5.5051,5.0755,4.4384,4.5396,4.2996,4.9851,5.1935,5.6142,5.9292,6.6519,7.1567,7.8821,8.8938,9.7551,9.8016,11.024,11.574,10.927,9.7551,14.45,17.286,18.79,18.959,19.464,18.701,18.847,17.565,17.771,16.525,15.147,14.772,14.482,13.894,14.035,15.296,15.764,16.05,16.959,17.864,19.11,18.058,18.75,19.479,18.3,18.325,18.225,17.83,16.078,15.503
9.3773,10.635,11.231,11.352,11.616,11.913,11.352,11.616,12.027,11.339,10.972,11.082,10.819,10.39,10.154,10.109,9.6168,9.6325,9.4096,9.115,9.9271,9.8504,9.9271,9.9271,9.4257,8.6015,8.5485,6.9653,5.4512,4.1937,7.6698,9.0314,9.4257,9.8504,9.3612,8.4234,7.4897,7.3467,7.1797,6.2784,5.9307,5.4233,5.224,5.0768,4.7048,4.5408,5.0768,4.5408,6.1565,6.1565,6.2784,7.1797,7.7875,9.0314,9.5058,10.692,11.577,11.681,11.013,9.9728,14.538,17.698,19.091,18.73,19.234,18.755,18.795,17.526,16.529,15.969,15.507,15.12,14.454,15.03,14.817,14.959,15.653,15.768,16.648,16.963,18.238,18.461,18.511,18.461,18.511,18.47,19.115,17.835,16.775,14.412
8.7074,10.521,10.82,11.151,11.786,11.565,11.708,11.137,11.617,11.353,11.083,11.151,10.347,10.449,10.154,9.9126,9.7429,9.9126,9.7429,9.9279,10.154,9.9736,9.9279,9.4104,9.6176,8.9648,7.8849,6.279,5.4517,4.5412,7.1803,9.6334,9.4746,9.3781,9.3619,9.1157,7.6704,7.6506,6.8118,6.6542,5.7495,5.4238,4.7052,5.0772,4.9256,4.7052,4.5412,5.0772,5.5345,6.2305,6.6313,7.0524,7.7881,8.2605,9.9126,10.579,11.499,11.773,10.579,9.9279,14.413,17.249,18.853,18.837,19.532,19.117,18.797,17.7,17.152,17.072,15.596,14.361,14.879,14.581,14.159,14.105,15.576,15.654,16.603,17.292,17.76,18.182,18.7,18.24,18.732,18.165,18.405,18.797,17.001,15.459
