9.0518,10.486,11.539,11.643,12.443,12.516,13.011,12.766,13.046,12.953,12.186,12.443,11.539,11.261,11.315,11.539,11.46,11.578,11.733,11.669,12.087,11.261,11.1,11.301,10.557,9.8944,8.8498,7.9155,6.1363,5.0601,7.8582,8.7986,9.818,9.8944,9.8792,9.1346,8.5203,8.1592,7.8582,6.9424,6.6995,5.5971,5.0601,4.3908,3.6818,3.2003,2.2629,1.5524,1.7356,1.0977,1.7356,1.9789,2.7986,4.2866,4.9396,6.4006,7.3635,7.6838,7.8582,7.2189,16.001,18.572,20.24,19.789,20.24,18.628,17.64,16.593,15.18,14.312,13.046,12.635,13.275,13.399,13.721,13.754,14.111,14.778,14.531,14.778,15.841,15.831,14.531,15.697,16.547,17.92,18.773,19.303,18.693,16.692
9.5914,11.415,12.046,12.576,12.68,13.25,13.118,14.006,13.734,13.118,12.771,12.437,11.815,11.604,11.864,12.19,12.402,11.428,11.313,12.19,11.864,11.815,10.828,11.21,11.249,10.221,9.5307,8.2407,6.5537,5.1106,7.5419,9.4235,9.7117,9.6967,10.021,9.5459,8.6864,8.5177,7.9539,7.5033,6.5092,5.8021,5.0822,4.1027,4.2074,3.2768,2.4092,1.9423,1.2046,1.2046,1.7035,2.2855,3.2768,4.6341,5.414,6.8566,7.7131,8.0085,8.0085,7.7131,16.206,19.107,20.279,20.513,20.279,18.924,18.348,16.778,16.49,14.635,14.475,14.048,12.402,13.327,13.207,14.475,15.17,14.861,14.555,15.407,15.426,15.99,15.548,16.639,17.247,18.537,19.939,20.171,19.779,17.932
10.893,11.437,13.188,14.121,13.779,14.525,14.203,14.485,14.435,14.485,13.789,13.481,13.609,12.832,12.385,12.029,12.832,12.787,12.547,12.933,13.1,12.547,12.662,12.196,11.847,11.31,10.445,8.7574,7.8329,5.6165,8.5059,9.8169,10.334,11.09,10.445,10.278,9.2867,8.9535,7.8329,7.7586,7.3171,6.5002,5.794,4.5964,4.3372,3.4446,2.7431,1.7012,1.9397,1.9397,2.1518,2.4058,3.6088,4.9598,5.794,6.5667,8.0873,8.9049,8.7574,7.8329,18.859,20.932,22.272,22.376,21.478,19.846,19.02,18.275,16.686,16.361,15.101,14.879,14.614,14.957,15.159,14.355,15.684,15.931,15.517,16.049,16.616,16.703,17.164,18.401,18.767,20.215,22.291,21.846,21.193,18.951
10.333,12.094,13.171,13.521,14.073,14.713,14.693,14.713,14.563,14.563,13.905,13.554,13.789,13.853,12.856,13.358,12.333,12.822,12.856,13.082,13.003,12.615,12.626,12.333,11.371,11.255,10.654,9.258,7.3565,6.4903,8.8045,9.9729,10.446,10.502,11.097,10.333,9.2105,8.7211,8.5517,7.6489,7.687,6.1667,5.4086,4.9865,4.3605,3.4207,2.7578,2.2947,1.7103,1.9501,2.23,2.4188,3.6282,4.46,6.047,6.7769,8.1847,8.8707,8.9528,7.8004,18.181,21.335,21.803,22.254,22.819,21.204,18.5,17.881,16.897,16.369,14.851,14.881,15.488,14.851,14.228,16.054,14.959,15.722,15.769,16.476,16.932,16.793,17.442,18.245,19.122,20.877,21.903,22.392,21.803,19.688
8.1489,10.24,10.107,10.472,11.833,11.524,12.022,11.833,11.731,11.563,11.247,10.963,10.078,10.415,9.8056,10.587,10.544,10.24,10.811,10.003,10.643,10.429,9.6978,9.5731,9.0735,8.667,8.7875,6.8683,6.2016,4.6834,7.2098,8.2223,8.5799,8.7704,8.9904,8.1489,7.6349,6.8683,6.6686,6.691,5.5901,5.4264,4.4193,3.5099,3.6771,2.795,1.9764,1.6445,1.2257,1.2257,1.5504,2.1926,2.7408,3.9906,5.0537,5.5089,6.8683,6.691,7.3133,6.2016,14.482,16.886,17.549,17.334,17.83,16.59,15.811,14.759,13.483,12.655,12.034,11.718,11.731,11.018,11.287,12.134,12.785,12.655,13.247,13.867,13.975,13.867,13.975,14.759,15.514,15.934,17.549,18.377,17.134,15.697
9.1554,10.731,11.612,11.676,12.948,12.704,12.785,12.948,13.511,13.21,12.609,12.213,12.09,11.765,11.206,11.483,11.206,11.483,11.26,11.521,11.689,10.978,10.435,10.923,10.159,9.8462,9.5384,7.724,6.2273,5.4068,7.8769,9.0407,9.3009,9.3009,9.1554,9.0407,8.8236,8.1194,7.3276,7.1002,7.1002,5.3791,5.1814,4.4033,3.3222,3.6638,2.2519,1.6385,1.5448,1.5448,1.5448,2.2519,3.1847,4.1595,5.6231,6.7557,6.9516,7.8199,7.8199,7.4287,15.621,18.698,19.692,18.352,19.692,18.481,16.71,15.458,15.64,14.336,13.119,12.382,12.982,12.467,13.153,13.119,13.522,14.295,13.785,14.857,15.64,15.214,15.214,15.923,17.647,19.178,20.149,19.73,18.642,17.486
8.8452,10.882,11.639,12.151,13.022,13.265,12.606,13.08,13.115,12.869,12.251,12.582,12.251,11.808,11.639,10.993,11.6,11.375,12.101,11.375,12.213,11.361,11.911,10.952,10.541,9.6358,9.1829,7.7441,6.458,5.6267,7.9574,8.8966,9.9468,9.8236,9.4444,9.3797,8.7239,8.2023,7.4025,6.9791,6.4344,5.6267,5.2052,4.5498,4.4483,3.2172,2.2749,1.9894,1.5606,1.7448,1.7448,2.2749,3.2172,4.7141,5.4341,6.7349,7.7441,8.1464,8.6186,7.5046,16.227,18.506,20.355,19.248,19.507,18.341,16.781,16.377,15.261,13.794,13.969,12.928,13.794,12.881,12.833,13.436,14.067,13.958,15.06,14.722,15.915,15.924,16.377,16.753,18.014,18.506,20.235,20.347,20.287,17.325
9.8041,12.031,12.312,12.586,13.342,14.75,13.906,14.408,14.487,13.658,13.427,13.332,12.81,12.821,12.404,12.821,12.887,12.676,12.898,12.676,12.72,12.676,11.708,11.804,11.804,10.665,10.146,8.5987,6.953,5.9622,8.1575,10.244,10.798,10.877,10.585,10.188,9.0499,8.549,7.9276,7.4848,7.1744,6.953,5.2791,4.2994,4.0613,3.4146,2.6664,2.3849,1.5083,1.1924,1.6864,2.6664,3.4146,4.829,5.6687,6.953,8.14,9.0656,8.5323,7.8737,16.939,21.596,21.042,20.522,20.988,20.825,18.349,17.886,16.566,15.391,14.565,14.309,13.596,14.408,14.169,15.177,15.502,14.874,16.122,16.034,16.973,17.63,17.006,18.256,19.411,20.327,21.923,22.505,21.609,19.411
9.3965,10.657,12.252,12.152,12.583,13.116,13.572,12.987,13.023,12.252,12.152,12.252,11.731,11.049,11.173,11.847,11.173,10.869,11.886,11.375,11.601,10.714,10.714,11.601,10.953,10.308,9.6365,7.8423,6.4584,5.5178,8.2767,8.8972,9.9474,9.9321,10.264,9.4289,9.2496,8.147,7.3617,7.1944,6.1691,5.9684,5.0872,4.3096,2.9714,3.3564,2.4676,1.7449,1.7449,1.1036,1.9895,2.4676,2.8135,4.4486,5.4344,6.8252,7.4235,8.0341,7.8034,7.1732,15.887,19.122,19.718,19.81,19.508,18.417,17.605,16.228,15.061,15.391,12.703,12.798,13.706,13.254,14.068,13.839,14.143,14.068,14.857,14.857,16.068,15.061,16.599,17.318,17.812,19.058,20.206,19.872,19.249,17.185
10.386,12.416,13.007,13.477,13.993,14.198,14.48,14.981,13.951,14.48,13.445,12.918,13.315,12.907,12.508,12.783,12.381,12.555,13.018,12.369,12.952,12.133,12.543,12.508,11.941,11.087,10.593,8.6213,6.9912,5.4843,8.4176,10.147,10.876,10.715,10.675,10.274,9.2524,8.5031,8.1913,7.9403,7.1749,5.817,5.4843,4.9581,4.3357,3.2712,2.405,1.7006,1.2025,1.939,2.405,2.7422,3.8027,4.3023,5.817,6.9912,8.6715,8.9505,8.6715,7.6999,17.509,20.612,22.154,22.232,21.166,20.014,20.158,17.779,16.133,15.144,14.952,14.767,14.198,15.144,14.913,16.044,15.962,16.044,17.006,16.356,16.462,17.284,17.909,19.36,19.074,19.832,22.619,22.465,21.792,18.668
